date,destination_region,commodity_group,Pricecap: 2021H1 - EU imports + EU/GB/NO ships,Pricecap: 2021H1 - EU imports only,Pricecap: SRMC - EU imports + EU/GB/NO ships,Pricecap: SRMC - EU imports only,Without price cap,unit
2022-06-22,Others,coal,36579675.082582936,36579675.082582936,36579675.082582936,36579675.082582936,36579675.082582936,EUR
2022-06-22,Others,gas,1023131.3020475566,1023131.3020475566,1023131.3020475566,1023131.3020475566,1023131.3020475566,EUR
2022-06-22,Others,oil,129758100.20364746,129758100.20364746,129758100.20364746,129758100.20364746,129758100.20364746,EUR
2022-06-22,South Korea,coal,18883067.220506635,18883067.220506635,18883067.220506635,18883067.220506635,18883067.220506635,EUR
2022-06-22,Turkey,coal,12987124.65598091,12987124.65598091,12987124.65598091,12987124.65598091,12987124.65598091,EUR
2022-06-22,Turkey,gas,18171898.82879008,18171898.82879008,18171898.82879008,18171898.82879008,18171898.82879008,EUR
2022-06-22,Turkey,oil,5532236.7265511565,5532236.7265511565,5532236.7265511565,5532236.7265511565,5532236.7265511565,EUR
2022-06-23,China,gas,9105923.141721277,9105923.141721277,9105923.141721277,9105923.141721277,9105923.141721277,EUR
2022-06-23,China,oil,137269186.8965953,137269186.8965953,137269186.8965953,137269186.8965953,137269186.8965953,EUR
2022-06-23,EU,coal,3076088.109437732,3076088.109437732,3076088.109437732,3076088.109437732,3076088.109437732,EUR
2022-06-23,EU,gas,86270101.59640726,86270101.59640726,86270101.59640726,86270101.59640726,86270101.59640726,EUR
2022-06-23,EU,oil,224313460.35756636,224313460.35756636,224313460.35756636,224313460.35756636,224313460.35756636,EUR
2022-06-23,India,coal,24297802.04883814,24297802.04883814,24297802.04883814,24297802.04883814,24297802.04883814,EUR
2022-06-23,India,oil,67071686.391606614,67071686.391606614,67071686.391606614,67071686.391606614,67071686.391606614,EUR
2022-06-23,Others,coal,20118338.246820483,20118338.246820483,20118338.246820483,20118338.246820483,20118338.246820483,EUR
2022-06-23,Others,gas,7608631.9852261525,7608631.9852261525,7608631.9852261525,7608631.9852261525,7608631.9852261525,EUR
2022-06-23,Others,oil,4851277.670628307,4851277.670628307,4851277.670628307,4851277.670628307,4851277.670628307,EUR
2022-06-23,South Korea,coal,22946733.05894654,22946733.05894654,22946733.05894654,22946733.05894654,22946733.05894654,EUR
2022-06-23,Turkey,coal,6883369.131614235,6883369.131614235,6883369.131614235,6883369.131614235,6883369.131614235,EUR
2022-06-23,Turkey,gas,18362382.255519345,18362382.255519345,18362382.255519345,18362382.255519345,18362382.255519345,EUR
2022-06-23,Turkey,oil,98266981.40577486,98266981.40577486,98266981.40577486,98266981.40577486,98266981.40577486,EUR
2022-06-24,China,coal,4175122.599210317,4175122.599210317,4175122.599210317,4175122.599210317,4175122.599210317,EUR
2022-06-24,China,gas,9144914.279255286,9144914.279255286,9144914.279255286,9144914.279255286,9144914.279255286,EUR
2022-06-24,China,oil,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,EUR
2022-06-24,EU,coal,8853392.533450339,8853392.533450339,8853392.533450339,8853392.533450339,8853392.533450339,EUR
2022-06-24,EU,gas,177274361.503412,177274361.503412,177274361.503412,177274361.503412,177274361.503412,EUR
2022-06-24,EU,oil,111335351.34679328,111335351.34679328,111335351.34679328,111335351.34679328,111335351.34679328,EUR
2022-06-24,Others,coal,43532089.774187244,43532089.774187244,43532089.774187244,43532089.774187244,43532089.774187244,EUR
2022-06-24,Others,gas,1194438.9388697254,1194438.9388697254,1194438.9388697254,1194438.9388697254,1194438.9388697254,EUR
2022-06-24,Others,oil,8372134.013422786,8372134.013422786,8372134.013422786,8372134.013422786,8372134.013422786,EUR
2022-06-24,South Korea,coal,12140696.091424437,12140696.091424437,12140696.091424437,12140696.091424437,12140696.091424437,EUR
2022-06-24,Turkey,coal,23632419.15373063,23632419.15373063,23632419.15373063,23632419.15373063,23632419.15373063,EUR
2022-06-24,Turkey,gas,18523156.34380441,18523156.34380441,18523156.34380441,18523156.34380441,18523156.34380441,EUR
2022-06-24,Turkey,oil,71314392.95078632,71314392.95078632,71314392.95078632,71314392.95078632,71314392.95078632,EUR
2022-06-25,China,coal,11496093.727365611,11496093.727365611,11496093.727365611,11496093.727365611,11496093.727365611,EUR
2022-06-25,China,gas,9172612.659666965,9172612.659666965,9172612.659666965,9172612.659666965,9172612.659666965,EUR
2022-06-25,China,oil,138081857.51533538,138081857.51533538,138081857.51533538,138081857.51533538,138081857.51533538,EUR
2022-06-25,EU,coal,11400642.186240915,11400642.186240915,11400642.186240915,11400642.186240915,11400642.186240915,EUR
2022-06-25,EU,gas,88803379.78637108,88803379.78637108,88803379.78637108,88803379.78637108,88803379.78637108,EUR
2022-06-25,EU,oil,211198821.91507047,211198821.91507047,211198821.91507047,211198821.91507047,211198821.91507047,EUR
2022-06-25,Others,gas,1266219.5311254852,1266219.5311254852,1266219.5311254852,1266219.5311254852,1266219.5311254852,EUR
2022-06-25,Others,oil,36599349.47445223,36599349.47445223,36599349.47445223,36599349.47445223,36599349.47445223,EUR
2022-06-25,South Korea,oil,5540451.123506608,5540451.123506608,5540451.123506608,5540451.123506608,5540451.123506608,EUR
2022-06-25,Turkey,coal,3491717.2170298416,3491717.2170298416,3491717.2170298416,3491717.2170298416,3491717.2170298416,EUR
2022-06-25,Turkey,gas,18691047.938777,18691047.938777,18691047.938777,18691047.938777,18691047.938777,EUR
2022-06-25,Turkey,oil,107127757.88745244,107127757.88745244,107127757.88745244,107127757.88745244,107127757.88745244,EUR
2022-06-25,United Kingdom,oil,2713029.7213929393,2713029.7213929393,2713029.7213929393,2713029.7213929393,2713029.7213929393,EUR
2022-06-26,China,coal,33047436.90179901,33047436.90179901,33047436.90179901,33047436.90179901,33047436.90179901,EUR
2022-06-26,China,gas,9198361.704746816,9198361.704746816,9198361.704746816,9198361.704746816,9198361.704746816,EUR
2022-06-26,China,oil,260240935.5706432,260240935.5706432,260240935.5706432,260240935.5706432,260240935.5706432,EUR
2022-06-26,EU,coal,3142479.1260913764,3142479.1260913764,3142479.1260913764,3142479.1260913764,3142479.1260913764,EUR
2022-06-26,EU,gas,89172844.30915585,89172844.30915585,89172844.30915585,89172844.30915585,89172844.30915585,EUR
2022-06-26,EU,oil,225236025.77724627,225236025.77724627,225236025.77724627,225236025.77724627,225236025.77724627,EUR
2022-06-26,Others,gas,1355944.6378295254,1355944.6378295254,1355944.6378295254,1355944.6378295254,1355944.6378295254,EUR
2022-06-26,Others,oil,1434756.2498224971,1434756.2498224971,1434756.2498224971,1434756.2498224971,1434756.2498224971,EUR
2022-06-26,South Korea,coal,1882967.0037525692,1882967.0037525692,1882967.0037525692,1882967.0037525692,1882967.0037525692,EUR
2022-06-26,Turkey,gas,18855641.152029917,18855641.152029917,18855641.152029917,18855641.152029917,18855641.152029917,EUR
2022-06-27,China,coal,24337960.35981372,24337960.35981372,24337960.35981372,24337960.35981372,24337960.35981372,EUR
2022-06-27,China,gas,9225501.777450418,9225501.777450418,9225501.777450418,9225501.777450418,9225501.777450418,EUR
2022-06-27,China,oil,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,EUR
2022-06-27,EU,coal,3165550.72636879,3165550.72636879,3165550.72636879,3165550.72636879,3165550.72636879,EUR
2022-06-27,EU,gas,102797983.13019548,102797983.13019548,102797983.13019548,102797983.13019548,102797983.13019548,EUR
2022-06-27,EU,oil,152071128.61322376,152071128.61322376,152071128.61322376,152071128.61322376,152071128.61322376,EUR
2022-06-27,Others,coal,35450544.207042314,35450544.207042314,35450544.207042314,35450544.207042314,35450544.207042314,EUR
2022-06-27,Others,gas,1035360.6445735293,1035360.6445735293,1035360.6445735293,1035360.6445735293,1035360.6445735293,EUR
2022-06-27,Others,oil,71114970.05256854,71114970.05256854,71114970.05256854,71114970.05256854,71114970.05256854,EUR
2022-06-27,Turkey,coal,19226093.834504716,19226093.834504716,19226093.834504716,19226093.834504716,19226093.834504716,EUR
2022-06-27,Turkey,gas,19023504.58117421,19023504.58117421,19023504.58117421,19023504.58117421,19023504.58117421,EUR
2022-06-28,China,coal,18146712.908788297,18146712.908788297,18146712.908788297,18146712.908788297,18146712.908788297,EUR
2022-06-28,China,gas,9256597.604315804,9256597.604315804,9256597.604315804,9256597.604315804,9256597.604315804,EUR
2022-06-28,China,oil,104871360.6487646,104871360.6487646,104871360.6487646,104871360.6487646,104871360.6487646,EUR
2022-06-28,EU,coal,19933567.096960425,19933567.096960425,19933567.096960425,19933567.096960425,19933567.096960425,EUR
2022-06-28,EU,gas,231304002.2022006,231304002.2022006,231304002.2022006,231304002.2022006,231304002.2022006,EUR
2022-06-28,EU,oil,98438443.54699263,98438443.54699263,98438443.54699263,98438443.54699263,98438443.54699263,EUR
2022-06-28,India,oil,59886333.261978306,59886333.261978306,59886333.261978306,59886333.261978306,59886333.261978306,EUR
2022-06-28,Others,gas,1374430.506607331,1374430.506607331,1374430.506607331,1374430.506607331,1374430.506607331,EUR
2022-06-28,Others,oil,130225834.66104257,130225834.66104257,130225834.66104257,130225834.66104257,130225834.66104257,EUR
2022-06-28,South Korea,coal,1371395.9433887505,1371395.9433887505,1371395.9433887505,1371395.9433887505,1371395.9433887505,EUR
2022-06-28,Turkey,coal,8464199.979370363,8464199.979370363,8464199.979370363,8464199.979370363,8464199.979370363,EUR
2022-06-28,Turkey,gas,19190178.974706534,19190178.974706534,19190178.974706534,19190178.974706534,19190178.974706534,EUR
2022-06-28,Turkey,oil,65133561.10762835,65133561.10762835,65133561.10762835,65133561.10762835,65133561.10762835,EUR
2022-06-29,China,coal,11577140.014292328,11577140.014292328,11577140.014292328,11577140.014292328,11577140.014292328,EUR
2022-06-29,China,gas,9262408.560852844,9262408.560852844,9262408.560852844,9262408.560852844,9262408.560852844,EUR
2022-06-29,China,oil,248241940.9407544,248241940.9407544,248241940.9407544,248241940.9407544,248241940.9407544,EUR
2022-06-29,EU,coal,18499564.232829835,18499564.232829835,18499564.232829835,18499564.232829835,18499564.232829835,EUR
2022-06-29,EU,gas,132910465.3993866,132910465.3993866,132910465.3993866,132910465.3993866,132910465.3993866,EUR
2022-06-29,EU,oil,401129334.8124346,401129334.8124346,401129334.8124346,401129334.8124346,401129334.8124346,EUR
2022-06-29,India,coal,19940331.443529423,19940331.443529423,19940331.443529423,19940331.443529423,19940331.443529423,EUR
2022-06-29,Others,coal,21235148.01230159,21235148.01230159,21235148.01230159,21235148.01230159,21235148.01230159,EUR
2022-06-29,Others,gas,1185515.4579206554,1185515.4579206554,1185515.4579206554,1185515.4579206554,1185515.4579206554,EUR
2022-06-29,Others,oil,3106045.620861462,3106045.620861462,3106045.620861462,3106045.620861462,3106045.620861462,EUR
2022-06-29,South Korea,coal,19102321.983218562,19102321.983218562,19102321.983218562,19102321.983218562,19102321.983218562,EUR
2022-06-29,Turkey,gas,19393561.749295782,19393561.749295782,19393561.749295782,19393561.749295782,19393561.749295782,EUR
2022-06-29,Turkey,oil,5805097.557344473,5805097.557344473,5805097.557344473,5805097.557344473,5805097.557344473,EUR
2022-06-30,China,coal,27786231.752289616,27786231.752289616,27786231.752289616,27786231.752289616,27786231.752289616,EUR
2022-06-30,China,gas,9269190.13202252,9269190.13202252,9269190.13202252,9269190.13202252,9269190.13202252,EUR
2022-06-30,China,oil,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,EUR
2022-06-30,EU,coal,38803214.66924092,38803214.66924092,38803214.66924092,38803214.66924092,38803214.66924092,EUR
2022-06-30,EU,gas,124567876.03784972,124567876.03784972,124567876.03784972,124567876.03784972,124567876.03784972,EUR
2022-06-30,EU,oil,313041719.9440248,313041719.9440248,313041719.9440248,313041719.9440248,313041719.9440248,EUR
2022-06-30,Others,coal,11228515.921671843,11228515.921671843,11228515.921671843,11228515.921671843,11228515.921671843,EUR
2022-06-30,Others,gas,1032529.9954041558,1032529.9954041558,1032529.9954041558,1032529.9954041558,1032529.9954041558,EUR
2022-06-30,Others,oil,86214629.53914948,86214629.53914948,86214629.53914948,86214629.53914948,86214629.53914948,EUR
2022-06-30,Turkey,gas,19589380.522871565,19589380.522871565,19589380.522871565,19589380.522871565,19589380.522871565,EUR
2022-06-30,Turkey,oil,6169105.007104392,6169105.007104392,6169105.007104392,6169105.007104392,6169105.007104392,EUR
2022-07-01,China,coal,33519128.327797454,44957367.49420309,24799764.82957954,44957367.49420309,44957367.49420309,EUR
2022-07-01,China,gas,9258639.526669491,9258639.526669491,9258639.526669491,9258639.526669491,9258639.526669491,EUR
2022-07-01,China,oil,218070892.6155388,222382411.8648453,205406663.44575974,222382411.8648453,222382411.8648453,EUR
2022-07-01,EU,coal,12577060.985164585,12577060.985164585,7785011.91036828,7785011.91036828,20348626.39863198,EUR
2022-07-01,EU,gas,26839955.42509861,26839955.42509861,17835120.360225912,17835120.360225912,121525711.78539379,EUR
2022-07-01,EU,oil,335223833.98155916,335223833.98155916,327615167.8687523,327615167.8687523,370267104.358108,EUR
2022-07-01,Others,coal,23760223.713410772,23760223.713410772,23760223.713410772,23760223.713410772,23760223.713410772,EUR
2022-07-01,Others,gas,1630576.3604422263,1630576.3604422263,1630576.3604422263,1630576.3604422263,1630576.3604422263,EUR
2022-07-01,Others,oil,126780909.90129086,126780909.90129086,126780909.90129086,126780909.90129086,126780909.90129086,EUR
2022-07-01,South Korea,coal,4572882.655675765,4572882.655675765,4572882.655675765,4572882.655675765,4572882.655675765,EUR
2022-07-01,Turkey,gas,16443486.24929703,16443486.24929703,16443486.24929703,16443486.24929703,16443486.24929703,EUR
2022-07-01,United States,oil,59010557.48141723,66536780.98336981,45767211.9021348,66536780.98336981,66536780.98336981,EUR
2022-07-02,China,coal,18964867.76993715,34056789.290007025,8502236.2478,34056789.290007025,34056789.290007025,EUR
2022-07-02,China,gas,9247484.134317745,9247484.134317745,9247484.134317745,9247484.134317745,9247484.134317745,EUR
2022-07-02,China,oil,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,76078635.41211765,EUR
2022-07-02,EU,coal,4788765.447979361,4788765.447979361,4304796.9563393025,4304796.9563393025,5622338.748533553,EUR
2022-07-02,EU,gas,26284172.493057974,26284172.493057974,17477227.129006255,17477227.129006255,120750245.6762104,EUR
2022-07-02,EU,oil,190008637.56624815,190008637.56624815,187951988.1611867,187951988.1611867,207430546.78776878,EUR
2022-07-02,India,oil,57702033.42251989,63659065.73655092,44752351.1646904,63659065.73655092,63659065.73655092,EUR
2022-07-02,Others,coal,26894152.62372347,29928990.823789977,25727198.353393324,29928990.823789977,29928990.823789977,EUR
2022-07-02,Others,gas,1976834.4495085403,1976834.4495085403,1976834.4495085403,1976834.4495085403,1976834.4495085403,EUR
2022-07-02,Others,oil,271212.19638295646,271212.19638295646,271212.19638295646,271212.19638295646,271212.19638295646,EUR
2022-07-02,Turkey,coal,10784141.601350332,22189872.085367043,4834693.3253999995,22189872.085367043,22189872.085367043,EUR
2022-07-02,Turkey,gas,16644493.508029137,16644493.508029137,16644493.508029137,16644493.508029137,16644493.508029137,EUR
2022-07-02,Turkey,oil,62203707.08963866,62203707.08963866,62203707.08963866,62203707.08963866,62203707.08963866,EUR
2022-07-03,China,coal,7834532.495519224,14224461.407554485,3512339.0775,14224461.407554485,14224461.407554485,EUR
2022-07-03,China,gas,9226962.555350592,9226962.555350592,9226962.555350592,9226962.555350592,9226962.555350592,EUR
2022-07-03,China,oil,128049023.18276334,128049023.18276334,128049023.18276334,128049023.18276334,128049023.18276334,EUR
2022-07-03,EU,coal,3932165.8230103445,3932165.8230103445,3932165.8230103445,3932165.8230103445,3932165.8230103445,EUR
2022-07-03,EU,gas,99542081.26521733,99542081.26521733,87144730.41675721,87144730.41675721,311826902.42607695,EUR
2022-07-03,EU,oil,71156549.00949949,71156549.00949949,91658181.2449452,91658181.2449452,92999905.20869122,EUR
2022-07-03,India,coal,16935941.472692892,41301027.95435207,7592637.98865,41301027.95435207,41301027.95435207,EUR
2022-07-03,Others,gas,2339121.987871833,2339121.987871833,2339121.987871833,2339121.987871833,2339121.987871833,EUR
2022-07-03,Others,oil,7312982.16969298,7312982.16969298,7312982.16969298,7312982.16969298,7312982.16969298,EUR
2022-07-03,South Korea,coal,4381694.693197638,4381694.693197638,4381694.693197638,4381694.693197638,4381694.693197638,EUR
2022-07-03,Turkey,gas,16848063.542167854,16848063.542167854,16848063.542167854,16848063.542167854,16848063.542167854,EUR
2022-07-03,United Kingdom,coal,7928739.143931602,7928739.143931602,3554573.3388,3554573.3388,15030116.401310196,EUR
